tahun,jenis_api,nilai_produksi,jumlah_hari,pelabuhan_kedatangan_id,pelabuhan_keberangkatan_id,kelas_pelabuhan,provinsi,tanggal_berangkat,tanggal_kedatangan,nama_ikan_id,berat
2020,Bagan tancap,195000,2,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2020-03-20,2020-03-21,Cumi-Cumi,65
2020,Pukat hela dasar berpapan,437000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2020-03-26,2020-03-26,Cumi-Cumi,115
2020,Pukat hela dasar berpapan,551000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2020-03-26,2020-03-26,Cumi-Cumi,145
2020,Pukat hela dasar berpapan,684000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2020-03-26,2020-03-26,Cumi-Cumi,18
2020,Pukat hela dasar berpapan,608000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2020-03-27,2020-03-27,Cumi-Cumi,16
2020,Pukat hela dasar berpapan,608000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2020-03-27,2020-03-27,Cumi-Cumi,16
2020,Pukat hela dasar berpapan,836000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2020-03-27,2020-03-27,Cumi-Cumi,22
2020,Pukat hela dasar berpapan,266000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2020-03-28,2020-03-28,Cumi-Cumi,7
2020,Pukat hela dasar berpapan,342000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2020-03-28,2020-03-28,Cumi-Cumi,9
2020,Pukat hela dasar berpapan,532000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2020-03-28,2020-03-28,Cumi-Cumi,14
2020,Pukat hela dasar berpapan,210000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2020-03-29,2020-03-29,Cumi-Cumi,6
2020,Pukat hela dasar berpapan,367500,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2020-03-29,2020-03-29,Cumi-Cumi,105
2020,Pukat hela dasar berpapan,595000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2020-03-29,2020-03-29,Cumi-Cumi,17
2020,Bagan tancap,120000,2,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2020-03-29,2020-03-30,Cumi-Cumi,4
2020,Bagan tancap,120000,2,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2020-03-30,2020-03-31,Cumi-Cumi,4
2020,Pukat hela dasar berpapan,56000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2020-04-01,2020-04-01,Bawal Putih,7
2020,Pukat hela dasar berpapan,180000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2020-04-01,2020-04-01,Cumi-Cumi,4
2020,Pukat hela dasar berpapan,247500,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2020-04-01,2020-04-01,Cumi-Cumi,55
2020,Pukat hela dasar berpapan,280000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2020-04-01,2020-04-01,Cumi-Cumi,8
2020,Pukat hela dasar berpapan,437500,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2020-04-02,2020-04-02,Cumi-Cumi,125
2020,Pukat hela dasar berpapan,472500,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2020-04-02,2020-04-02,Cumi-Cumi,135
2020,Pukat hela dasar berpapan,840000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2020-04-03,2020-04-03,Cumi-Cumi,21
2020,Pukat hela dasar berpapan,840000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2020-04-03,2020-04-03,Cumi-Cumi,21
2020,Pukat hela dasar berpapan,315000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2020-04-04,2020-04-04,Cumi-Cumi,9
2020,Pukat hela dasar berpapan,462000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2020-04-04,2020-04-04,Cumi-Cumi,11
2020,Pukat hela dasar berpapan,607500,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2020-04-04,2020-04-04,Cumi-Cumi,135
2020,Pukat hela dasar berpapan,630000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2020-04-05,2020-04-05,Cumi-Cumi,14
2020,Jaring insang berlapis,297000,2,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2020-04-03,2020-04-04,Kembung Perempuan [RAB],165
2020,Pukat hela dasar berpapan,350000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2020-04-05,2020-04-05,Cumi-Cumi,10
2020,Pukat hela dasar berpapan,588000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2020-04-05,2020-04-05,Cumi-Cumi,14
2020,Jaring insang berlapis,324000,2,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2020-04-04,2020-04-05,Kembung Perempuan [RAB],18
2020,Pukat hela dasar berpapan,154000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2020-04-06,2020-04-06,Bawal Putih,28
2020,Pukat hela dasar berpapan,550000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2020-04-06,2020-04-06,Cumi-Cumi,11
2020,Pukat hela dasar berpapan,600000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2020-04-06,2020-04-06,Cumi-Cumi,12
2020,Pukat hela dasar berpapan,675000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2020-04-06,2020-04-06,Cumi-Cumi,135
2020,Pukat hela dasar berpapan,480000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2020-04-08,2020-04-08,Cumi-Cumi,12
2020,Pukat hela dasar berpapan,640000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2020-04-08,2020-04-08,Cumi-Cumi,16
2020,Pukat hela dasar berpapan,740000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2020-04-08,2020-04-08,Cumi-Cumi,185
2020,Jaring insang berlapis,558000,2,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2020-04-07,2020-04-08,Kembung Perempuan [RAB],31
2020,Pukat hela dasar berpapan,160000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2020-04-09,2020-04-09,Bawal Putih,2
2020,Pukat hela dasar berpapan,280000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2020-04-09,2020-04-09,Cumi-Cumi,7
2020,Pukat hela dasar berpapan,360000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2020-04-09,2020-04-09,Cumi-Cumi,9
2020,Pukat hela dasar berpapan,720000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2020-04-09,2020-04-09,Cumi-Cumi,18
2020,Jaring insang berlapis,666000,2,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2020-04-08,2020-04-09,Kembung Perempuan [RAB],37
2020,Pukat hela dasar berpapan,80000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2020-04-10,2020-04-10,Bawal Putih,1
2020,Pukat hela dasar berpapan,280000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2020-04-10,2020-04-10,Cumi-Cumi,7
2020,Pukat hela dasar berpapan,380000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2020-04-10,2020-04-10,Cumi-Cumi,95
2020,Pukat hela dasar berpapan,420000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2020-04-10,2020-04-10,Cumi-Cumi,105
2020,Pukat hela dasar berpapan,400000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2020-04-12,2020-04-12,Cumi-Cumi,10
2020,Pukat hela dasar berpapan,325000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2020-04-15,2020-04-15,Cumi-Cumi,65
2020,Pukat hela dasar berpapan,500000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2020-04-15,2020-04-15,Cumi-Cumi,10
2020,Pukat hela dasar berpapan,700000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2020-04-15,2020-04-15,Cumi-Cumi,14
2020,Pukat hela dasar berpapan,850000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2020-04-15,2020-04-15,Cumi-Cumi,17
2020,Pukat hela dasar berpapan,532000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2020-05-01,2020-05-01,Cumi-Cumi,14
2020,Pukat hela dasar berpapan,570000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2020-05-01,2020-05-01,Cumi-Cumi,15
2020,Pukat hela dasar berpapan,684000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2020-05-01,2020-05-01,Cumi-Cumi,18
2020,Pukat hela dasar berpapan,912000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2020-05-01,2020-05-01,Cumi-Cumi,24
2020,Pukat hela dasar berpapan,418000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2020-05-02,2020-05-02,Cumi-Cumi,11
2020,Pukat hela dasar berpapan,646000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2020-05-02,2020-05-02,Cumi-Cumi,17
2020,Pukat hela dasar berpapan,200000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2020-05-03,2020-05-03,Cumi-Cumi,5
2020,Jaring insang berlapis,200000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2020-05-03,2020-05-03,Cumi-Cumi,5
2020,Pukat hela dasar berpapan,300000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2020-05-03,2020-05-03,Cumi-Cumi,75
2020,Pukat hela dasar berpapan,320000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2020-05-03,2020-05-03,Cumi-Cumi,8
2020,Pukat hela dasar berpapan,340000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2020-05-03,2020-05-03,Cumi-Cumi,85
2020,Bagan tancap,60000,2,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2020-05-03,2020-05-04,Kembung Perempuan [RAB],3
2020,Pukat hela dasar berpapan,260000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2020-05-04,2020-05-04,Cumi-Cumi,65
2020,Pukat hela dasar berpapan,300000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2020-05-04,2020-05-04,Cumi-Cumi,75
2020,Pukat hela dasar berpapan,500000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2020-05-04,2020-05-04,Cumi-Cumi,125
2020,Pukat hela dasar berpapan,440000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2020-05-05,2020-05-05,Cumi-Cumi,11
2020,Pukat hela dasar berpapan,520000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2020-05-05,2020-05-05,Cumi-Cumi,13
2020,Pukat hela dasar berpapan,560000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2020-05-05,2020-05-05,Cumi-Cumi,14
2020,Pukat hela dasar berpapan,640000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2020-05-05,2020-05-05,Cumi-Cumi,16
2020,Pukat hela dasar berpapan,200000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2020-05-06,2020-05-06,Cumi-Cumi,5
2020,Pukat hela dasar berpapan,440000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2020-05-06,2020-05-06,Cumi-Cumi,11
2020,Pukat hela dasar berpapan,560000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2020-05-06,2020-05-06,Cumi-Cumi,14
2020,Pukat hela dasar berpapan,720000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2020-05-06,2020-05-06,Cumi-Cumi,18
2020,Pukat hela dasar berpapan,260000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2020-05-07,2020-05-07,Cumi-Cumi,65
2020,Pukat hela dasar berpapan,340000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2020-05-07,2020-05-07,Cumi-Cumi,85
2020,Pukat hela dasar berpapan,540000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2020-05-07,2020-05-07,Cumi-Cumi,135
2020,Pukat hela dasar berpapan,300000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2020-06-01,2020-06-01,Cumi-Cumi,6
2020,Pukat hela dasar berpapan,300000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2020-06-01,2020-06-01,Cumi-Cumi,6
2020,Jaring insang berlapis,350000,2,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2020-05-31,2020-06-01,Cumi-Cumi,7
2020,Pukat hela dasar berpapan,450000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2020-06-01,2020-06-01,Cumi-Cumi,9
2020,Pukat hela dasar berpapan,500000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2020-06-01,2020-06-01,Cumi-Cumi,10
2020,Pukat hela dasar berpapan,200000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2020-06-03,2020-06-03,Cumi-Cumi,4
2020,Pancing Ulur,177000,4,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2020-05-31,2020-06-03,Kembung Perempuan [RAB],59
2020,Pukat hela dasar berpapan,300000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2020-06-03,2020-06-03,Cumi-Cumi,6
2020,Pukat hela dasar berpapan,300000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2020-06-03,2020-06-03,Cumi-Cumi,6
2020,Pukat hela dasar berpapan,350000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2020-06-03,2020-06-03,Cumi-Cumi,7
2020,Jaring insang berlapis,320000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2020-06-03,2020-06-03,Kembung Perempuan [RAB],16
2020,Pukat hela dasar berpapan,175000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2020-06-04,2020-06-04,Cumi-Cumi,35
2020,Pukat hela dasar berpapan,200000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2020-06-04,2020-06-04,Cumi-Cumi,4
2020,Jaring insang berlapis,225000,2,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2020-06-03,2020-06-04,Cumi-Cumi,45
2020,Pukat hela dasar berpapan,325000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2020-06-04,2020-06-04,Cumi-Cumi,65
2020,Pukat hela dasar berpapan,140000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2020-06-05,2020-06-05,Cumi-Cumi,35
2020,Pukat hela dasar berpapan,160000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2020-06-05,2020-06-05,Cumi-Cumi,4
2020,Pukat hela dasar berpapan,180000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2020-06-05,2020-06-05,Cumi-Cumi,45
2020,Pukat hela dasar berpapan,150000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2020-06-07,2020-06-07,Cumi-Cumi,3
2020,Pukat hela dasar berpapan,200000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2020-06-07,2020-06-07,Cumi-Cumi,4
2020,Pukat hela dasar berpapan,275000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2020-06-07,2020-06-07,Cumi-Cumi,55
2020,Pukat hela dasar berpapan,125000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2020-06-08,2020-06-08,Cumi-Cumi,25
2020,Pukat hela dasar berpapan,225000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2020-06-08,2020-06-08,Cumi-Cumi,45
2020,Pukat hela dasar berpapan,350000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2020-06-08,2020-06-08,Cumi-Cumi,7
2020,Jaring insang berlapis,500000,2,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2020-06-07,2020-06-08,Kembung Perempuan [RAB],25
2020,Pukat hela dasar berpapan,100000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2020-06-09,2020-06-09,Cumi-Cumi,2
2020,Pukat hela dasar berpapan,450000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2020-06-09,2020-06-09,Cumi-Cumi,9
2020,Jaring insang berlapis,560000,2,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2020-06-08,2020-06-09,Kembung Perempuan [RAB],28
2020,Bagan tancap,100000,2,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2020-06-09,2020-06-10,Cumi-Cumi,2
2020,Pukat hela dasar berpapan,225000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2020-06-10,2020-06-10,Cumi-Cumi,45
2020,Jaring insang berlapis,400000,2,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2020-06-09,2020-06-10,Cumi-Cumi,8
2020,Pukat hela dasar berpapan,425000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2020-06-10,2020-06-10,Cumi-Cumi,85
2020,Pukat hela dasar berpapan,600000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2020-06-10,2020-06-10,Cumi-Cumi,12
2020,Pukat hela dasar berpapan,240000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2020-06-11,2020-06-11,Cumi-Cumi,6
2020,Pukat hela dasar berpapan,340000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2020-06-11,2020-06-11,Cumi-Cumi,85
2020,Pukat hela dasar berpapan,240000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2020-06-12,2020-06-12,Cumi-Cumi,6
2020,Pukat hela dasar berpapan,260000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2020-06-12,2020-06-12,Cumi-Cumi,65
2020,Pukat hela dasar berpapan,80000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2020-06-13,2020-06-13,Cumi-Cumi,2
2020,Pukat hela dasar berpapan,120000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2020-06-13,2020-06-13,Cumi-Cumi,3
2020,Pukat hela dasar berpapan,160000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2020-06-13,2020-06-13,Cumi-Cumi,4
2020,Pukat hela dasar berpapan,160000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2020-06-13,2020-06-13,Cumi-Cumi,4
2020,Pukat hela dasar berpapan,400000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2020-06-14,2020-06-14,Cumi-Cumi,8
2020,Pukat hela dasar berpapan,550000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2020-06-14,2020-06-14,Cumi-Cumi,11
2020,Pukat hela dasar berpapan,650000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2020-06-14,2020-06-14,Cumi-Cumi,13
2020,Pukat hela dasar berpapan,700000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2020-06-14,2020-06-14,Cumi-Cumi,14
2020,Pukat hela dasar berpapan,270000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2020-06-15,2020-06-15,Cumi-Cumi,6
2020,Pukat hela dasar berpapan,360000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2020-06-15,2020-06-15,Cumi-Cumi,8
2020,Pukat hela dasar berpapan,540000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2020-06-15,2020-06-15,Cumi-Cumi,12
2020,Pukat hela dasar berpapan,250000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2020-06-16,2020-06-16,Cumi-Cumi,5
2020,Pukat hela dasar berpapan,262500,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2020-06-16,2020-06-16,Cumi-Cumi,75
2020,Pukat hela dasar berpapan,450000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2020-06-16,2020-06-16,Cumi-Cumi,9
2020,Jaring insang berlapis,1120000,2,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2020-06-15,2020-06-16,Kembung Perempuan [RAB],56
2020,Pukat hela dasar berpapan,400000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2020-06-17,2020-06-17,Cumi-Cumi,8
2020,Jaring insang berlapis,1180000,2,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2020-06-16,2020-06-17,Kembung Perempuan [RAB],59
2020,Pukat hela dasar berpapan,350000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2020-06-18,2020-06-18,Cumi-Cumi,7
2020,Pukat hela dasar berpapan,575000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2020-06-18,2020-06-18,Cumi-Cumi,115
2020,Jaring insang berlapis,880000,2,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2020-06-17,2020-06-18,Kembung Perempuan [RAB],44
2020,Pukat hela dasar berpapan,200000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2020-06-19,2020-06-19,Cumi-Cumi,4
2020,Jaring insang berlapis,1240000,2,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2020-06-18,2020-06-19,Kembung Perempuan [RAB],62
2020,Pukat hela dasar berpapan,300000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2020-06-20,2020-06-20,Cumi-Cumi,6
2020,Pukat hela dasar berpapan,350000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2020-06-20,2020-06-20,Cumi-Cumi,7
2020,Pukat hela dasar berpapan,550000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2020-06-20,2020-06-20,Cumi-Cumi,11
2020,Pukat hela dasar berpapan,600000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2020-06-20,2020-06-20,Cumi-Cumi,12
2020,Jaring insang berlapis,940000,2,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2020-06-19,2020-06-20,Kembung Perempuan [RAB],47
2020,Bagan tancap,60000,2,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2020-06-20,2020-06-21,Cumi-Cumi,15
2020,Pukat hela dasar berpapan,175000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2020-06-21,2020-06-21,Cumi-Cumi,35
2020,Pukat hela dasar berpapan,275000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2020-06-21,2020-06-21,Cumi-Cumi,55
2020,Pukat hela dasar berpapan,300000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2020-06-21,2020-06-21,Cumi-Cumi,6
2020,Pukat hela dasar berpapan,400000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2020-06-21,2020-06-21,Cumi-Cumi,8
2020,Jaring insang berlapis,1360000,2,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2020-06-20,2020-06-21,Kembung Perempuan [RAB],68
2020,Bagan tancap,120000,2,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2020-06-21,2020-06-22,Cumi-Cumi,3
2020,Pukat hela dasar berpapan,250000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2020-06-22,2020-06-22,Cumi-Cumi,5
2020,Pukat hela dasar berpapan,375000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2020-06-22,2020-06-22,Cumi-Cumi,75
2020,Pukat hela dasar berpapan,375000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2020-06-22,2020-06-22,Cumi-Cumi,75
2020,Jaring insang berlapis,896000,2,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2020-06-21,2020-06-22,Kembung Perempuan [RAB],448
2020,Bagan tancap,80000,2,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2020-06-22,2020-06-23,Cumi-Cumi,2
2020,Pukat hela dasar berpapan,250000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2020-06-23,2020-06-23,Cumi-Cumi,5
2020,Pukat hela dasar berpapan,350000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2020-06-23,2020-06-23,Cumi-Cumi,7
2020,Pukat hela dasar berpapan,475000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2020-06-23,2020-06-23,Cumi-Cumi,95
2020,Jaring insang berlapis,680000,2,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2020-06-22,2020-06-23,Kembung Perempuan [RAB],34
2020,Pukat hela dasar berpapan,250000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2020-06-24,2020-06-24,Cumi-Cumi,5
2020,Pukat hela dasar berpapan,300000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2020-06-24,2020-06-24,Cumi-Cumi,6
2020,Pukat hela dasar berpapan,300000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2020-06-24,2020-06-24,Cumi-Cumi,6
2020,Jaring insang berlapis,1120000,2,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2020-06-23,2020-06-24,Kembung Perempuan [RAB],56
2020,Pukat hela dasar berpapan,175000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2020-06-25,2020-06-25,Cumi-Cumi,35
2020,Pukat hela dasar berpapan,200000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2020-06-25,2020-06-25,Cumi-Cumi,4
2020,Pukat hela dasar berpapan,350000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2020-06-25,2020-06-25,Cumi-Cumi,7
2020,Jaring insang berlapis,1060000,2,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2020-06-24,2020-06-25,Kembung Perempuan [RAB],53
2020,Pukat hela dasar berpapan,200000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2020-06-26,2020-06-26,Cumi-Cumi,4
2020,Bagan tancap,200000,2,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2020-06-25,2020-06-26,Cumi-Cumi,5
2020,Pukat hela dasar berpapan,325000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2020-06-26,2020-06-26,Cumi-Cumi,65
2020,Pukat hela dasar berpapan,350000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2020-06-26,2020-06-26,Cumi-Cumi,7
2020,Pukat hela dasar berpapan,600000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2020-06-26,2020-06-26,Cumi-Cumi,12
2020,Jaring insang berlapis,560000,2,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2020-06-25,2020-06-26,Kembung Perempuan [RAB],28
2020,Pukat hela dasar berpapan,225000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2020-06-27,2020-06-27,Cumi-Cumi,45
2020,Pukat hela dasar berpapan,250000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2020-06-27,2020-06-27,Cumi-Cumi,5
2020,Bagan tancap,300000,2,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2020-06-26,2020-06-27,Cumi-Cumi,75
2020,Pukat hela dasar berpapan,400000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2020-06-27,2020-06-27,Cumi-Cumi,8
2020,Pukat hela dasar berpapan,800000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2020-06-27,2020-06-27,Cumi-Cumi,16
2020,Jaring insang berlapis,560000,2,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2020-06-26,2020-06-27,Kembung Perempuan [RAB],28
2020,Pukat hela dasar berpapan,250000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2020-06-28,2020-06-28,Cumi-Cumi,5
2020,Pukat hela dasar berpapan,425000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2020-06-28,2020-06-28,Cumi-Cumi,85
2020,Pukat hela dasar berpapan,450000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2020-06-28,2020-06-28,Cumi-Cumi,9
2020,Pukat hela dasar berpapan,475000,1,PPN. Karangantu,PPN. Karangantu,PPN,Banten,2020-06-28,2020-06-28,Cumi-Cumi,95
